body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z,body_14_vel_x,body_14_vel_y,body_14_vel_z,body_15_vel_x,body_15_vel_y,body_15_vel_z,body_16_vel_x,body_16_vel_y,body_16_vel_z,body_17_vel_x,body_17_vel_y,body_17_vel_z,body_18_vel_x,body_18_vel_y,body_18_vel_z,body_19_vel_x,body_19_vel_y,body_19_vel_z,body_20_vel_x,body_20_vel_y,body_20_vel_z,body_21_vel_x,body_21_vel_y,body_21_vel_z,body_22_vel_x,body_22_vel_y,body_22_vel_z,body_23_vel_x,body_23_vel_y,body_23_vel_z,body_24_vel_x,body_24_vel_y,body_24_vel_z,body_25_vel_x,body_25_vel_y,body_25_vel_z,body_26_vel_x,body_26_vel_y,body_26_vel_z,body_27_vel_x,body_27_vel_y,body_27_vel_z,body_28_vel_x,body_28_vel_y,body_28_vel_z,body_29_vel_x,body_29_vel_y,body_29_vel_z
-0.120423354,0.263441354,0.001065433,0.060544141,0.053077236,0.035616815,0.041224375,0.100969568,0.031488542,0.038700316,0.132763475,0.032956209,0.038700327,0.132763475,0.032956216,0.267755896,0.104119286,-0.014753615,0.267755896,0.104119293,-0.014753617,-0.274164081,0.503430367,-0.033290002,-0.272733450,0.553286433,-0.020266354,-0.631961942,0.866931677,0.087792121,-0.631961942,0.866931677,0.087792128,-0.351613760,1.249116778,0.222221479,-0.351613820,1.249116778,0.222221464,-0.268710732,0.102092713,-0.000001754,-0.076278746,-0.171917409,0.042467736,-0.076278746,-0.171917439,0.042467743,0.125529259,-0.451090693,-0.047881186,0.125529289,-0.451090693,-0.047881186,-0.090309381,-0.647783458,-0.075239867,-0.090309381,-0.647783458,-0.075239860,-0.138266981,-0.667501569,-0.076760046,-0.461144924,0.376106024,-0.042471737,-0.461144924,0.376105994,-0.042471740,-0.444949329,0.538411260,-0.079251476,-0.444949299,0.538411200,-0.079251483,-0.339014947,0.350974202,-0.023172110,-0.339014947,0.350974232,-0.023172140,-0.257720649,0.366809309,-0.028201401,-0.345719367,0.018303841,-0.000556201,-0.345719367,0.018303841,-0.000556201
-0.139596313,0.250980258,-0.001965464,0.023920044,0.042602599,0.024750410,0.006511286,0.086757690,0.021702558,0.019262969,0.122550175,0.024364742,0.019262969,0.122550175,0.024364736,0.264570236,0.093916975,-0.023003569,0.264570236,0.093916975,-0.023003574,-0.277151495,0.482354760,-0.028683081,-0.270724595,0.523821294,-0.016553018,-0.530164421,0.857873559,0.061794102,-0.530164421,0.857873559,0.061794110,-0.255984902,1.080625057,0.098673180,-0.255984902,1.080625176,0.098673187,-0.280990601,0.125730813,-0.001955945,-0.106454946,-0.144714952,0.030684274,-0.106454954,-0.144714966,0.030684276,0.102617830,-0.436126053,-0.048563704,0.102617800,-0.436126053,-0.048563689,-0.113346666,-0.606748760,-0.073689021,-0.113346666,-0.606748700,-0.073688999,-0.149223417,-0.623461008,-0.073645264,-0.455528259,0.396179676,-0.034596540,-0.455528259,0.396179646,-0.034596540,-0.437887222,0.539103508,-0.066837452,-0.437887251,0.539103508,-0.066837460,-0.350063503,0.330136061,0.003476821,-0.350063443,0.330136061,0.003476888,-0.287430644,0.284684360,0.016214460,-0.354419470,0.060688704,-0.001951189,-0.354419470,0.060688704,-0.001951189
-0.160193831,0.244614482,0.000564754,-0.011874050,0.037645951,0.019855140,-0.024591997,0.072918698,0.017664697,0.033310693,0.095433086,0.022430457,0.033310696,0.095433086,0.022430457,0.250711948,0.087574802,-0.014368229,0.250711977,0.087574810,-0.014368229,-0.285193920,0.470274955,-0.018691821,-0.274560750,0.503223896,-0.007919845,-0.429131806,0.861725390,0.033320550,-0.429131806,0.861725390,0.033320554,-0.168022051,0.928842723,-0.029589519,-0.168022066,0.928842664,-0.029589508,-0.287201732,0.142811298,0.000380580,-0.132994562,-0.116285495,0.025079586,-0.132994562,-0.116285503,0.025079578,0.084469825,-0.412522227,-0.035875052,0.084469855,-0.412522256,-0.035875052,-0.124297827,-0.560190439,-0.056744877,-0.124297798,-0.560190380,-0.056744874,-0.156660765,-0.575332105,-0.056159601,-0.441410661,0.401911020,-0.024318712,-0.441410661,0.401911020,-0.024318714,-0.424653739,0.519767165,-0.050779492,-0.424653709,0.519767165,-0.050779495,-0.368940264,0.305374026,0.029114824,-0.368940324,0.305373967,0.029114820,-0.334471196,0.223507881,0.053724833,-0.353159457,0.089945078,0.000284794,-0.353159457,0.089945078,0.000284794
-0.173949450,0.245925784,-0.002075731,-0.037865475,0.041166440,0.016371537,-0.047245279,0.072982162,0.014265673,0.030391134,0.088156350,0.020248860,0.030391142,0.088156350,0.020248860,0.244416550,0.080952182,-0.013637278,0.244416565,0.080952182,-0.013637275,-0.287361175,0.468594611,-0.020306911,-0.269936681,0.492292523,-0.011042671,-0.320974290,0.860275269,-0.007658532,-0.320974261,0.860275209,-0.007658526,-0.080691561,0.792692780,-0.153739020,-0.080691576,0.792692780,-0.153739005,-0.297431231,0.148383707,-0.003252633,-0.155875236,-0.108752266,0.019939184,-0.155875221,-0.108752251,0.019939180,0.060081512,-0.385982811,-0.013713613,0.060081482,-0.385982841,-0.013713609,-0.116294950,-0.495663702,-0.029998723,-0.116294950,-0.495663732,-0.029998720,-0.121810541,-0.507879734,-0.026621073,-0.438988805,0.405522555,-0.026444703,-0.438988805,0.405522555,-0.026444703,-0.426044464,0.518291771,-0.048123192,-0.426044434,0.518291712,-0.048123203,-0.388082504,0.348592967,0.020515963,-0.388082504,0.348592997,0.020515971,-0.368704379,0.272545010,0.045917697,-0.361557662,0.097730339,-0.003863945,-0.361557662,0.097730339,-0.003863945
-0.186442018,0.239860266,-0.003044307,-0.059601903,0.035238892,0.016959613,-0.066241682,0.065967008,0.014685575,0.022337928,0.077250846,0.021658128,0.022337928,0.077250838,0.021658134,0.248765185,0.063358404,-0.012562416,0.248765200,0.063358404,-0.012562413,-0.291009307,0.464578807,-0.022308283,-0.265634626,0.477325380,-0.015026886,-0.215982810,0.844121873,-0.048528679,-0.215982810,0.844121873,-0.048528679,0.019367725,0.670409203,-0.261100948,0.019367695,0.670409143,-0.261100978,-0.307748437,0.130403414,-0.007074344,-0.174795270,-0.131776273,0.016800534,-0.174795270,-0.131776288,0.016800536,0.031540900,-0.379659265,0.008072035,0.031540871,-0.379659265,0.008072036,-0.097540468,-0.452729255,-0.003081836,-0.097540475,-0.452729285,-0.003081888,-0.082640357,-0.463752329,0.002602637,-0.440703094,0.392586172,-0.030949499,-0.440703064,0.392586172,-0.030949499,-0.430278301,0.510195553,-0.049814600,-0.430278331,0.510195553,-0.049814593,-0.397615880,0.393273294,-0.000197664,-0.397615910,0.393273354,-0.000197686,-0.383780599,0.336100370,0.020359747,-0.370745182,0.073562548,-0.009167330,-0.370745182,0.073562548,-0.009167330
-0.201110169,0.239229932,-0.000189245,-0.081720136,0.030907482,0.018969484,-0.086014092,0.058704004,0.016774330,0.025877476,0.061296359,0.025671501,0.025877491,0.061296359,0.025671504,0.262240499,0.045531422,-0.007453259,0.262240499,0.045531422,-0.007453259,-0.300104737,0.471480846,-0.017741360,-0.267878741,0.471501172,-0.013111442,-0.120556787,0.831330478,-0.080899112,-0.120556787,0.831330538,-0.080899119,0.136012614,0.571577847,-0.350254059,0.136012554,0.571577787,-0.350254059,-0.312191695,0.108906344,-0.008939454,-0.191006973,-0.151451766,0.014419291,-0.191006988,-0.151451781,0.014419297,0.007100329,-0.378914118,0.023363551,0.007100314,-0.378914118,0.023363553,-0.074793704,-0.432469398,0.020494811,-0.074793696,-0.432469368,0.020494819,-0.072516143,-0.439442962,0.023191929,-0.433377802,0.369267404,-0.032298476,-0.433377802,0.369267404,-0.032298476,-0.431806087,0.491734564,-0.043693788,-0.431806117,0.491734594,-0.043693773,-0.404540896,0.390282333,0.001057282,-0.404540896,0.390282333,0.001057284,-0.401944399,0.335277379,0.021588679,-0.369878411,0.041229114,-0.013483683,-0.369878411,0.041229114,-0.013483683
-0.235017762,0.250359625,0.005629659,-0.122674286,0.040690422,0.029131647,-0.124165639,0.068704680,0.026466429,-0.000946194,0.068859674,0.037166853,-0.000946194,0.068859674,0.037166849,0.248400807,0.049562823,0.004880430,0.248400822,0.049562842,0.004880428,-0.324208111,0.485191703,-0.016013209,-0.287537545,0.478769690,-0.012276404,-0.051125854,0.836815715,-0.107352428,-0.051125839,0.836815774,-0.107352421,0.212911308,0.481131345,-0.427222103,0.212911248,0.481131375,-0.427222013,-0.361118555,0.113312602,-0.004495826,-0.253047913,-0.139846116,0.025486317,-0.253047913,-0.139846131,0.025486317,-0.053323604,-0.348351121,0.056375146,-0.053323597,-0.348351061,0.056375138,-0.082186446,-0.387312710,0.063392922,-0.082186438,-0.387312710,0.063392930,-0.091375127,-0.388331473,0.062516376,-0.469190449,0.366474211,-0.034478318,-0.469190419,0.366474211,-0.034478314,-0.478485048,0.500064373,-0.037209995,-0.478484988,0.500064373,-0.037209991,-0.448850989,0.415637791,0.001396548,-0.448851019,0.415637821,0.001396544,-0.450522244,0.366903484,0.020535037,-0.426604956,0.042143777,-0.009754294,-0.426604956,0.042143777,-0.009754294
-0.245969951,0.237493217,-0.003184378,-0.140135407,0.029252067,0.029930364,-0.137695953,0.060326725,0.026271945,-0.014649644,0.065369643,0.038281500,-0.014649659,0.065369651,0.038281508,0.250140607,0.041279588,0.006930705,0.250140578,0.041279584,0.006930705,-0.321956009,0.469110459,-0.034772206,-0.282955885,0.464609534,-0.029560484,0.007431239,0.823035717,-0.131984279,0.007431239,0.823035836,-0.131984279,0.277644932,0.371095806,-0.493063539,0.277644873,0.371095836,-0.493063569,-0.408536375,0.110177889,-0.011500577,-0.312743902,-0.134982616,0.031360015,-0.312743902,-0.134982631,0.031360019,-0.103944242,-0.324375063,0.089081272,-0.103944242,-0.324375093,0.089081287,-0.079756603,-0.351356149,0.106203303,-0.079756603,-0.351356149,0.106203303,-0.086555898,-0.348824769,0.104453810,-0.504329920,0.355341226,-0.054361660,-0.504329920,0.355341226,-0.054361664,-0.515173733,0.503867269,-0.054783285,-0.515173674,0.503867269,-0.054783277,-0.477748156,0.446068227,-0.027497835,-0.477748156,0.446068227,-0.027497824,-0.478880048,0.406847119,-0.011370271,-0.492959797,0.044062778,-0.015819531,-0.492959797,0.044062778,-0.015819531
-0.253029346,0.228820011,-0.019308927,-0.152851403,0.019034356,0.021005686,-0.146293148,0.050511017,0.016642060,-0.008828446,0.053759336,0.031104889,-0.008828461,0.053759329,0.031104885,0.259486258,0.025086023,0.002407610,0.259486258,0.025086023,0.002407610,-0.319219619,0.463166893,-0.057735864,-0.280064046,0.464912921,-0.050046667,-0.036677241,0.804017544,-0.118990511,-0.036677241,0.804017544,-0.118990496,0.299340129,0.299555123,-0.504342675,0.299340129,0.299555182,-0.504342616,-0.438139379,0.095050231,-0.029589988,-0.353952944,-0.141367376,0.023648951,-0.353952944,-0.141367376,0.023648955,-0.140785724,-0.308271468,0.106114559,-0.140785724,-0.308271497,0.106114581,-0.073058471,-0.331220269,0.134213433,-0.073058471,-0.331220299,0.134213418,-0.063760191,-0.330008268,0.134992823,-0.522326767,0.331470460,-0.082829535,-0.522326767,0.331470460,-0.082829542,-0.530418992,0.501354456,-0.083550096,-0.530418992,0.501354456,-0.083550110,-0.495996952,0.465409935,-0.066061214,-0.495996952,0.465409935,-0.066061199,-0.512282491,0.419716179,-0.047274575,-0.534269869,0.025583208,-0.034929380,-0.534269869,0.025583208,-0.034929380
-0.278067380,0.240336359,-0.020980837,-0.185173213,0.030768782,0.023367265,-0.174861446,0.059517175,0.018649120,-0.013174623,0.052915763,0.036738612,-0.013174623,0.052915767,0.036738612,0.250249237,0.021854293,0.011672579,0.250249237,0.021854289,0.011672579,-0.334572017,0.475457162,-0.062903106,-0.293414980,0.476077914,-0.054619916,-0.099537462,0.771978021,-0.097719885,-0.099537462,0.771978021,-0.097719878,0.229879946,0.256115496,-0.457477301,0.229879946,0.256115437,-0.457477272,-0.476259053,0.101163670,-0.034192905,-0.402297497,-0.127773300,0.025007633,-0.402297497,-0.127773315,0.025007635,-0.189622119,-0.274307162,0.126736075,-0.189622104,-0.274307162,0.126736090,-0.092549264,-0.297564268,0.164553195,-0.092549264,-0.297564268,0.164553225,-0.067997836,-0.299912453,0.168710604,-0.550221443,0.330103248,-0.093394123,-0.550221443,0.330103219,-0.093394123,-0.551946878,0.518866241,-0.095704794,-0.551946878,0.518866241,-0.095704794,-0.531680405,0.498659730,-0.085699357,-0.531680346,0.498659730,-0.085699350,-0.561893940,0.452257186,-0.065827876,-0.579182982,0.028890759,-0.041054443,-0.579182982,0.028890759,-0.041054443
-0.291096270,0.242773429,-0.018145146,-0.207543939,0.042369455,0.032823898,-0.192836702,0.068657026,0.027530961,-0.025555357,0.051908478,0.047688849,-0.025555372,0.051908478,0.047688849,0.248251051,0.011079673,0.024053004,0.248251066,0.011079684,0.024053004,-0.333662212,0.464584112,-0.066978253,-0.286414146,0.450333953,-0.061334226,-0.072322696,0.658853889,-0.113522209,-0.072322696,0.658853889,-0.113522202,0.173892424,0.172151327,-0.411189020,0.173892409,0.172151327,-0.411188990,-0.514323652,0.126184344,-0.029778294,-0.449316978,-0.097237945,0.036486432,-0.449316978,-0.097237915,0.036486432,-0.236447692,-0.236178547,0.151417568,-0.236447692,-0.236178547,0.151417583,-0.116873443,-0.261430562,0.198652476,-0.116873443,-0.261430562,0.198652476,-0.089617267,-0.266113132,0.204263777,-0.579331040,0.349609196,-0.096043788,-0.579331040,0.349609196,-0.096043780,-0.562940836,0.536028862,-0.107442036,-0.562940836,0.536028862,-0.107442036,-0.558095932,0.525328755,-0.102210730,-0.558095992,0.525328755,-0.102210730,-0.578061938,0.500316262,-0.090977848,-0.630248845,0.065639451,-0.035819918,-0.630248845,0.065639451,-0.035819918
-0.309608132,0.248339042,-0.017356874,-0.237959504,0.063593745,0.033864789,-0.221227542,0.085181013,0.028699938,-0.046485454,0.059412114,0.051291481,-0.046485484,0.059412114,0.051291473,0.224500552,0.017573439,0.031637937,0.224500567,0.017573431,0.031637937,-0.339175880,0.446184129,-0.067265332,-0.292061388,0.421627015,-0.063787900,-0.062293917,0.559970200,-0.124595657,-0.062293917,0.559970140,-0.124595657,0.131436259,0.122962952,-0.368216008,0.131436273,0.122963071,-0.368216008,-0.538796782,0.176992595,-0.024509139,-0.483062297,-0.037253976,0.040111180,-0.483062297,-0.037253946,0.040111177,-0.282149971,-0.175833762,0.154251993,-0.282149971,-0.175833762,0.154251978,-0.156182617,-0.204782173,0.207587510,-0.156182617,-0.204782158,0.207587481,-0.140616030,-0.209630340,0.211718544,-0.594531894,0.391241580,-0.089130200,-0.594531894,0.391241580,-0.089130193,-0.565716863,0.564929843,-0.106033713,-0.565716863,0.564929843,-0.106033713,-0.584551573,0.558642864,-0.103339851,-0.584551573,0.558642864,-0.103339858,-0.595304966,0.552000821,-0.100426108,-0.657817721,0.139942676,-0.028223775,-0.657817721,0.139942676,-0.028223775
-0.323839664,0.235036761,-0.015506148,-0.264522314,0.067080036,0.028291330,-0.248935044,0.081978530,0.023965254,-0.055744380,0.045402870,0.051103886,-0.055744395,0.045402873,0.051103886,0.194366902,0.011383519,0.036809765,0.194366902,0.011383519,0.036809761,-0.344656169,0.407200515,-0.058982823,-0.303125411,0.379422843,-0.056885198,-0.066566765,0.479056627,-0.119817138,-0.066566765,0.479056627,-0.119817145,0.114912666,0.092746973,-0.324355423,0.114912659,0.092746973,-0.324355423,-0.533530116,0.212123752,-0.017253356,-0.486011565,0.008414775,0.036346655,-0.486011565,0.008414775,0.036346655,-0.309288383,-0.128729165,0.137270704,-0.309288383,-0.128729150,0.137270704,-0.194296241,-0.160629660,0.190515146,-0.194296226,-0.160629660,0.190515131,-0.196917042,-0.164231017,0.191354960,-0.581049204,0.415835053,-0.070853978,-0.581049204,0.415835053,-0.070853978,-0.552752256,0.600320935,-0.083721563,-0.552752256,0.600320935,-0.083721571,-0.599594951,0.599143147,-0.083775125,-0.599594951,0.599143147,-0.083775133,-0.616428137,0.597235680,-0.083182231,-0.642425299,0.200225919,-0.018161010,-0.642425299,0.200225919,-0.018161010
-0.338291943,0.236716121,-0.013490023,-0.287169278,0.079735324,0.027122285,-0.271771431,0.090091929,0.023207165,-0.068234861,0.042297266,0.054287016,-0.068234861,0.042297270,0.054287013,0.179870248,0.002654161,0.042360388,0.179870248,0.002654154,0.042360391,-0.352567971,0.391265959,-0.054521818,-0.312387168,0.352852046,-0.054903489,-0.088094324,0.382020056,-0.119433045,-0.088094309,0.382020086,-0.119433045,0.111404978,0.084635377,-0.280959785,0.111404978,0.084635258,-0.280959785,-0.538972974,0.249955818,-0.011205323,-0.499126434,0.057864815,0.038031116,-0.499126434,0.057864845,0.038031112,-0.345656186,-0.080913126,0.123085327,-0.345656186,-0.080913126,0.123085335,-0.240746677,-0.122618094,0.178992406,-0.240746677,-0.122618087,0.178992420,-0.241160691,-0.131365299,0.181989804,-0.578820050,0.442048967,-0.060442325,-0.578820050,0.442048967,-0.060442325,-0.536052942,0.597933948,-0.081208810,-0.536052942,0.597933888,-0.081208810,-0.614017606,0.600909233,-0.083092555,-0.614017665,0.600909233,-0.083092555,-0.641412497,0.600507498,-0.083180472,-0.643189430,0.256832451,-0.010019129,-0.643189430,0.256832451,-0.010019129
-0.351061940,0.250509351,-0.011821092,-0.307436079,0.103588790,0.024061818,-0.292852968,0.108381301,0.020694703,-0.072251856,0.045935065,0.057318866,-0.072251841,0.045935072,0.057318855,0.166654214,0.001445081,0.048052482,0.166654199,0.001445077,0.048052479,-0.361096561,0.391315609,-0.048412669,-0.323128164,0.340970486,-0.051368624,-0.114537507,0.300922573,-0.117510304,-0.114537522,0.300922573,-0.117510311,0.117183134,0.088349283,-0.245335877,0.117183156,0.088349342,-0.245335862,-0.534013033,0.283810139,-0.007961405,-0.499890447,0.099063843,0.034543924,-0.499890447,0.099063843,0.034543924,-0.373677671,-0.040086962,0.098495036,-0.373677671,-0.040086955,0.098495036,-0.297591895,-0.090101898,0.149140775,-0.297591865,-0.090101898,0.149140775,-0.294934601,-0.102703556,0.154045895,-0.568136036,0.468558520,-0.050467223,-0.568136096,0.468558520,-0.050467223,-0.518560588,0.582844019,-0.076807976,-0.518560588,0.582844019,-0.076807983,-0.625952065,0.588391006,-0.078742683,-0.625952065,0.588391066,-0.078742683,-0.663908958,0.588396907,-0.078665376,-0.629022121,0.301104724,-0.005957264,-0.629022121,0.301104724,-0.005957264
-0.357599348,0.251049578,-0.009018183,-0.323013544,0.120129481,0.016815975,-0.311230779,0.116840214,0.014483549,-0.062271982,0.037268251,0.059915029,-0.062271982,0.037268251,0.059915025,0.144059181,-0.000443403,0.054372154,0.144059181,-0.000443406,0.054372154,-0.365606010,0.374261022,-0.035662979,-0.334191263,0.318990588,-0.040295664,-0.132201761,0.241548091,-0.106239617,-0.132201761,0.241548076,-0.106239595,0.123803541,0.076977849,-0.214738578,0.123803534,0.076977909,-0.214738593,-0.502359688,0.293033749,-0.004603107,-0.472595721,0.112684608,0.023237843,-0.472595721,0.112684578,0.023237841,-0.373888314,-0.021917179,0.065964088,-0.373888314,-0.021917179,0.065964080,-0.351278424,-0.071797848,0.096842334,-0.351278424,-0.071797848,0.096842341,-0.363152742,-0.080241852,0.098010227,-0.532123983,0.473384976,-0.032444373,-0.532123983,0.473384947,-0.032444376,-0.493955880,0.582768798,-0.049603071,-0.493955880,0.582768798,-0.049603075,-0.618211985,0.587861061,-0.049322184,-0.618211985,0.587861001,-0.049322188,-0.663578272,0.586672843,-0.047900639,-0.577535808,0.314837694,-0.002310460,-0.577535808,0.314837694,-0.002310460
-0.360029280,0.251001120,-0.004889071,-0.333349735,0.133648187,0.008499763,-0.326354563,0.125730991,0.007434539,-0.067300916,0.038998097,0.060022146,-0.067300931,0.038998093,0.060022146,0.122020431,0.006084953,0.056940153,0.122020431,0.006084949,0.056940153,-0.367743045,0.357097566,-0.019670293,-0.344217420,0.300794363,-0.025468994,-0.147418469,0.202875853,-0.089052729,-0.147418469,0.202875853,-0.089052722,0.129478097,0.073789001,-0.182719961,0.129478067,0.073789001,-0.182719961,-0.463323951,0.312308043,0.002694410,-0.437862992,0.140260682,0.014312498,-0.437862992,0.140260667,0.014312498,-0.364089489,0.009588569,0.036581192,-0.364089489,0.009588569,0.036581192,-0.398733586,-0.037625954,0.044296738,-0.398733586,-0.037625939,0.044296738,-0.420790762,-0.041488111,0.042384636,-0.488785237,0.484357387,-0.008923809,-0.488785237,0.484357357,-0.008923810,-0.465045899,0.592683613,-0.014949834,-0.465045929,0.592683673,-0.014949843,-0.599846780,0.605912268,-0.016051628,-0.599846721,0.605912268,-0.016051620,-0.643606424,0.611389697,-0.017060220,-0.516966403,0.344146490,0.006632546,-0.516966403,0.344146490,0.006632546
-0.353246838,0.245604664,0.002168119,-0.332891703,0.137636542,0.003357254,-0.331322283,0.128960654,0.003480084,-0.082241952,0.044513494,0.059120551,-0.082241952,0.044513498,0.059120536,0.112728596,0.009375662,0.057683319,0.112728596,0.009375662,0.057683319,-0.361629814,0.337495029,-0.001251109,-0.345730126,0.283015132,-0.007710688,-0.152910024,0.178230435,-0.067478590,-0.152910024,0.178230420,-0.067478575,0.136544704,0.067918599,-0.151040837,0.136544719,0.067918569,-0.151040822,-0.418451846,0.333170176,0.014314076,-0.396998376,0.170975789,0.011300529,-0.396998376,0.170975775,0.011300528,-0.346329451,0.043347180,0.013592851,-0.346329451,0.043347180,0.013592850,-0.434053898,-0.001679122,0.000620544,-0.434053898,-0.001679122,0.000620542,-0.458650112,-0.003696412,-0.002126837,-0.439905584,0.495366454,0.017327659,-0.439905584,0.495366424,0.017327659,-0.432830662,0.594476223,0.023086112,-0.432830662,0.594476223,0.023086116,-0.576879680,0.621993661,0.018127047,-0.576879680,0.621993601,0.018127043,-0.611591220,0.640342593,0.011256135,-0.452313751,0.378645003,0.020621642,-0.452313751,0.378645003,0.020621642
-0.344356745,0.247979164,0.012083353,-0.329933912,0.150593966,0.001600416,-0.333276212,0.140026420,0.002866261,-0.092893153,0.054205507,0.061281905,-0.092893168,0.054205500,0.061281916,0.109561414,0.009418838,0.060792852,0.109561414,0.009418838,0.060792852,-0.354336113,0.329194099,0.020202711,-0.346095443,0.280448794,0.013567038,-0.145361304,0.189558685,-0.042794786,-0.145361304,0.189558670,-0.042794779,0.134860277,0.046095848,-0.131317347,0.134860262,0.046095818,-0.131317347,-0.368557394,0.336048841,0.024956297,-0.350776196,0.185886934,0.008020723,-0.350776225,0.185886934,0.008020723,-0.325331867,0.060746670,-0.012708273,-0.325331867,0.060746670,-0.012708277,-0.468300283,0.016534865,-0.044590484,-0.468300283,0.016534865,-0.044590481,-0.500701070,0.016505599,-0.048843775,-0.386338800,0.486212492,0.041892059,-0.386338800,0.486212492,0.041892067,-0.408435524,0.573934674,0.067221962,-0.408435524,0.573934674,0.067221954,-0.570110619,0.604028046,0.065297976,-0.570110619,0.604028046,0.065297961,-0.601285934,0.628800750,0.055819213,-0.381125242,0.381785452,0.031641483,-0.381125242,0.381785452,0.031641483
-0.336530060,0.252120942,0.015802681,-0.327075601,0.166581437,-0.002976749,-0.333622158,0.152714312,-0.000801615,-0.095050395,0.061361313,0.061799087,-0.095050365,0.061361313,0.061799087,0.104537517,0.008244138,0.062369771,0.104537517,0.008244140,0.062369775,-0.347503424,0.323533207,0.032412790,-0.345170051,0.280810475,0.025782265,-0.136381775,0.203452379,-0.027179338,-0.136381775,0.203452379,-0.027179338,0.130494654,0.021719754,-0.121376976,0.130494639,0.021719739,-0.121376976,-0.328257352,0.329063356,0.027617641,-0.313810438,0.191453263,0.000561802,-0.313810438,0.191453278,0.000561800,-0.311361611,0.067128778,-0.041640237,-0.311361611,0.067128778,-0.041640222,-0.498944104,0.025173366,-0.085993677,-0.498944074,0.025173366,-0.085993662,-0.536312580,0.025463820,-0.090474084,-0.342704415,0.466675043,0.054673783,-0.342704415,0.466675043,0.054673783,-0.390678316,0.554857850,0.099061824,-0.390678287,0.554857850,0.099061824,-0.568625331,0.593649149,0.098375723,-0.568625271,0.593649149,0.098375715,-0.606451571,0.620223701,0.089250386,-0.323961258,0.369021356,0.033753451,-0.323961258,0.369021356,0.033753451
-0.336920321,0.254040956,0.009196997,-0.331109136,0.180934906,-0.013231231,-0.338729620,0.162739411,-0.010463886,-0.092178911,0.063410774,0.059315696,-0.092178911,0.063410781,0.059315681,0.087088369,0.012618691,0.061276875,0.087088369,0.012618689,0.061276872,-0.347498477,0.313644439,0.029507678,-0.348443657,0.273360878,0.022879414,-0.144518703,0.189493239,-0.026142009,-0.144518733,0.189493224,-0.026142001,0.122285008,0.013834894,-0.112527996,0.122284971,0.013834909,-0.112528004,-0.310957581,0.327581137,0.020729981,-0.299484521,0.202053547,-0.010945711,-0.299484521,0.202053532,-0.010945708,-0.311727375,0.079107225,-0.065587848,-0.311727405,0.079107225,-0.065587863,-0.523714066,0.040203929,-0.113388896,-0.523714066,0.040203929,-0.113388896,-0.556600451,0.036225438,-0.115355872,-0.322430760,0.453110129,0.052406035,-0.322430760,0.453110158,0.052406035,-0.380081594,0.545978129,0.105543442,-0.380081594,0.545978069,0.105543442,-0.563558102,0.611693561,0.097520187,-0.563558102,0.611693561,0.097520187,-0.614112616,0.639906585,0.089752853,-0.297474861,0.365772218,0.026719388,-0.297474861,0.365772218,0.026719388
-0.336271793,0.257605344,0.003124774,-0.333651602,0.193210483,-0.024835104,-0.343255281,0.171137378,-0.021224275,-0.085341185,0.064915895,0.057545736,-0.085341200,0.064915910,0.057545729,0.074621022,0.022846891,0.061084893,0.074621022,0.022846883,0.061084889,-0.347695738,0.310529232,0.029204432,-0.352135658,0.270987213,0.022183888,-0.153011918,0.179382801,-0.023180731,-0.153011918,0.179382816,-0.023180746,0.117060065,0.012715489,-0.101487994,0.117060058,0.012715504,-0.101487994,-0.288323283,0.320080638,0.013365161,-0.279412955,0.208279103,-0.024442583,-0.279412985,0.208279118,-0.024442583,-0.309086144,0.095799565,-0.091162831,-0.309086144,0.095799595,-0.091162845,-0.532768071,0.058883250,-0.136443198,-0.532768071,0.058883250,-0.136443213,-0.571035028,0.052442133,-0.137640223,-0.297233701,0.431883395,0.051173329,-0.297233701,0.431883395,0.051173329,-0.358232796,0.531044781,0.109338708,-0.358232796,0.531044781,0.109338693,-0.536603093,0.614838123,0.097469397,-0.536603093,0.614838123,0.097469389,-0.595284581,0.642618597,0.092248805,-0.263423055,0.352525502,0.018683342,-0.263423055,0.352525502,0.018683342
