joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.307293832,0.263924330,0.175700903,0.374330759,-0.035740718,-0.206136033,-0.063813739,-0.087655917,-0.447362781,0.217795461,-0.264871448,0.022199165,-0.051294737,0.107321739,0.700165749,-0.662319183,0.700884461,0.219512612,-0.132483512,0.085602015,0.148980066,-0.634520352,0.483084798,0.966173530,-0.160077527,0.050497375,-0.034603760,0.000000000,0.000000000
-0.297558278,0.255760640,0.131442681,0.388070852,-0.055889659,-0.202816471,-0.060619637,-0.084916003,-0.442505836,0.215048730,-0.262690485,0.020282179,-0.047920488,0.114451587,0.696594834,-0.652513385,0.704425871,0.216907591,-0.132707313,0.088792048,0.151117146,-0.635646701,0.487863570,0.962903678,-0.151367769,0.051393472,-0.034069773,0.000000000,0.000000000
-0.279692739,0.249248654,0.104098320,0.386429727,-0.073042750,-0.203791589,-0.057737187,-0.082468979,-0.436278701,0.209525347,-0.257656813,0.022393130,-0.044158891,0.123273298,0.693778634,-0.642066360,0.707113028,0.218393341,-0.129855126,0.089635000,0.150758237,-0.636637688,0.492437333,0.959783852,-0.150825709,0.052603751,-0.031134274,0.000000000,0.000000000
-0.258168876,0.246463537,0.091544166,0.374403715,-0.085161403,-0.201114997,-0.055162299,-0.079474866,-0.430111349,0.204147577,-0.253624856,0.022895183,-0.040127832,0.131538332,0.692056954,-0.632770896,0.710298300,0.220704913,-0.131083339,0.088665515,0.148678899,-0.636980593,0.494735420,0.957452118,-0.152571514,0.055339944,-0.030805636,0.000000000,0.000000000
-0.233364001,0.246491998,0.092275999,0.352990001,-0.092196003,-0.198127002,-0.053231001,-0.076160997,-0.423911005,0.199508995,-0.250735015,0.022313001,-0.036458001,0.140495002,0.690940976,-0.622859001,0.713441014,0.221711993,-0.133755997,0.087251000,0.144320995,-0.636819005,0.495364994,0.956272006,-0.156765997,0.056439999,-0.033525001,0.000000000,0.000000000
-0.203662634,0.248712867,0.106642343,0.319947690,-0.093015566,-0.204999477,-0.052994870,-0.073270276,-0.417459726,0.197656199,-0.249803096,0.022123555,-0.033067945,0.150837377,0.690296769,-0.610786200,0.715591431,0.214498043,-0.132736564,0.089513034,0.139531150,-0.636858463,0.492132276,0.955293655,-0.165266156,0.043431729,-0.042919956,0.000000000,0.000000000
-0.176258206,0.251599938,0.125832751,0.287086606,-0.086057767,-0.211582974,-0.054125428,-0.069146000,-0.410434484,0.195999146,-0.248072639,0.021493092,-0.029643612,0.160950348,0.690136790,-0.600319147,0.718118489,0.210427850,-0.132251352,0.089861549,0.130544797,-0.637575984,0.489801049,0.953514993,-0.173004538,0.041757304,-0.045305409,0.000000000,0.000000000
-0.155018091,0.254693359,0.145857826,0.260952055,-0.071397863,-0.213716239,-0.056684945,-0.063295610,-0.402657241,0.193853065,-0.244545132,0.020151086,-0.026588891,0.170093477,0.690301299,-0.593404055,0.722327530,0.213926524,-0.134254709,0.086212866,0.120269865,-0.638450503,0.485533506,0.947186351,-0.177780926,0.057014547,-0.035137422,0.000000000,0.000000000
-0.141631216,0.259072214,0.160672680,0.247826576,-0.074290320,-0.203741327,-0.058023825,-0.055688448,-0.396887600,0.191554904,-0.242904782,0.016311780,-0.025409929,0.177584425,0.691593111,-0.587790668,0.727624178,0.213457674,-0.136920735,0.085952267,0.111874446,-0.639046669,0.480075389,0.940138698,-0.184154093,0.061472401,-0.033573337,0.000000000,0.000000000
-0.133214995,0.264216989,0.172854006,0.241840005,-0.087012000,-0.187528998,-0.058635000,-0.047773000,-0.392383993,0.189552993,-0.242431998,0.012200000,-0.025676001,0.184540004,0.695064008,-0.583058000,0.731959999,0.211233005,-0.139137000,0.088450998,0.104824997,-0.639074981,0.474067986,0.932196975,-0.191191003,0.057551999,-0.037689000,0.000000000,0.000000000
-0.122261852,0.268052071,0.190647066,0.226503521,-0.090545163,-0.179099023,-0.059709549,-0.043061350,-0.387191415,0.188904196,-0.241227254,0.013995273,-0.025999160,0.189437032,0.699770808,-0.581644058,0.735331059,0.213950664,-0.137544096,0.092358425,0.095449135,-0.638861775,0.471624076,0.924898207,-0.196293592,0.053295046,-0.040386684,0.000000000,0.000000000
-0.112188555,0.270859003,0.204698563,0.209705740,-0.089469850,-0.175837889,-0.061242640,-0.039628848,-0.383065462,0.189389706,-0.240271240,0.015918938,-0.026923910,0.192449018,0.705014586,-0.580807090,0.738860309,0.215828598,-0.135604501,0.095780782,0.086733863,-0.638503432,0.470501661,0.916765451,-0.203173697,0.049046665,-0.043915056,0.000000000,0.000000000
-0.104099110,0.272929460,0.211304620,0.193870813,-0.084119223,-0.177724123,-0.063213892,-0.036882922,-0.380693078,0.190644175,-0.239691049,0.015987981,-0.028405365,0.193421215,0.710764468,-0.579667330,0.742788255,0.214895770,-0.134561375,0.097775511,0.079082020,-0.637802541,0.470623434,0.907904863,-0.213294521,0.045952238,-0.048745949,0.000000000,0.000000000
-0.099347867,0.277491838,0.216293395,0.184525549,-0.080753505,-0.183528721,-0.063350558,-0.032329369,-0.379098952,0.188071415,-0.236369789,0.015517369,-0.030960724,0.193239972,0.716835022,-0.578433752,0.745796323,0.215655476,-0.135668486,0.098483995,0.072297141,-0.637326598,0.471215248,0.897067070,-0.220097199,0.039424650,-0.052672144,0.000000000,0.000000000
-0.098194003,0.283075988,0.219284996,0.181649998,-0.079772003,-0.190533996,-0.062369000,-0.027292000,-0.378583997,0.183201998,-0.231493995,0.014920000,-0.034251999,0.191569999,0.723013997,-0.577260017,0.747825027,0.217304006,-0.137472004,0.098692000,0.067450002,-0.637287974,0.471789002,0.884436011,-0.225211993,0.031537998,-0.054947998,0.000000000,0.000000000
-0.102446750,0.286125928,0.218452096,0.186751872,-0.082386658,-0.192341179,-0.061934609,-0.024928251,-0.380133301,0.179388329,-0.227831736,0.015206577,-0.037503261,0.187330812,0.728894234,-0.576317787,0.748898745,0.216538399,-0.135559708,0.100293115,0.064855263,-0.636774242,0.473187923,0.872710466,-0.234102041,0.028840076,-0.052956916,0.000000000,0.000000000
-0.108601876,0.286993623,0.215902030,0.194282368,-0.085250407,-0.192026258,-0.061927374,-0.024935309,-0.383073717,0.177285090,-0.225087583,0.015758354,-0.041116092,0.181163952,0.734370351,-0.576099575,0.749474347,0.221033871,-0.134714752,0.102493398,0.064788699,-0.635678291,0.473804802,0.862886727,-0.239465997,0.023609949,-0.051568810,0.000000000,0.000000000
-0.115292013,0.285434544,0.212337494,0.201903597,-0.086954750,-0.190237254,-0.062322281,-0.027534392,-0.387257218,0.177338198,-0.223373771,0.016414100,-0.044982560,0.173016891,0.739376187,-0.577042460,0.749553919,0.234036043,-0.136712894,0.105094180,0.068088949,-0.634239197,0.472563386,0.855152488,-0.238211885,0.013367813,-0.052749824,0.000000000,0.000000000
-0.118426859,0.281759202,0.207990006,0.204376817,-0.086138517,-0.188003704,-0.060652889,-0.031240169,-0.392142206,0.176968768,-0.222111940,0.017358644,-0.048461340,0.163614780,0.743793726,-0.578546703,0.747898698,0.245572031,-0.139206916,0.106370628,0.074757136,-0.632427096,0.471470177,0.848554611,-0.228162393,0.023033461,-0.058160521,0.000000000,0.000000000
-0.117939003,0.276542008,0.203545004,0.201904997,-0.083466001,-0.185618997,-0.057197999,-0.035732001,-0.397383988,0.176256001,-0.221444994,0.018552000,-0.051306002,0.154171005,0.747501016,-0.579293013,0.744288981,0.255412012,-0.142187998,0.105979003,0.083107002,-0.630200982,0.471080989,0.844461024,-0.214017004,0.041772999,-0.064245000,0.000000000,0.000000000
-0.113013074,0.270719260,0.200805098,0.193938226,-0.080197953,-0.183875456,-0.052261628,-0.040510997,-0.402365029,0.175406039,-0.222056776,0.019939139,-0.053128146,0.147182852,0.749282777,-0.575702786,0.738484681,0.263375908,-0.145581052,0.102401182,0.090579905,-0.627985239,0.472186714,0.845534265,-0.208065391,0.041788399,-0.062360354,0.000000000,0.000000000
-0.105255559,0.264135540,0.198171034,0.182156026,-0.075766787,-0.182419226,-0.046322823,-0.045350380,-0.406773508,0.173743308,-0.222280145,0.021450583,-0.053780627,0.141850263,0.749257684,-0.570649326,0.731928587,0.268912464,-0.149558693,0.098311543,0.097474359,-0.626531482,0.474359542,0.850247979,-0.200650305,0.037439734,-0.059810035,0.000000000,0.000000000
-0.094980925,0.256739825,0.195214480,0.166740701,-0.069846712,-0.181239694,-0.039613333,-0.050106592,-0.410333216,0.171012878,-0.221451163,0.023061957,-0.053682335,0.139037877,0.747131944,-0.564015925,0.724944472,0.271753073,-0.153985769,0.094755962,0.102309376,-0.625815392,0.478634000,0.859448671,-0.188837767,0.032575935,-0.059011970,0.000000000,0.000000000
-0.085046403,0.250353962,0.194649071,0.152890116,-0.065283388,-0.180216327,-0.034704462,-0.054875497,-0.411712736,0.170374751,-0.221324772,0.025277600,-0.052438710,0.138345376,0.742566586,-0.559369326,0.718554854,0.282433271,-0.164462268,0.092382893,0.106155440,-0.626019955,0.484210789,0.872238398,-0.185648158,0.025696546,-0.059059113,0.000000000,0.000000000
-0.080810003,0.246088997,0.194583997,0.150918007,-0.067160003,-0.179184005,-0.031652000,-0.059292998,-0.411489993,0.171645001,-0.221599996,0.027946001,-0.050191998,0.139081001,0.736222982,-0.557280004,0.713393986,0.295139015,-0.175911993,0.090806998,0.108795002,-0.626836002,0.489832997,0.887606025,-0.188006997,0.019516001,-0.059321001,0.000000000,0.000000000
-0.078009903,0.241258800,0.195580930,0.150003627,-0.068958931,-0.177026898,-0.031706769,-0.064921364,-0.410007268,0.176155984,-0.221987993,0.031147067,-0.047157731,0.140530124,0.728940308,-0.558632076,0.710889280,0.295621157,-0.175090998,0.089570239,0.109588593,-0.628491104,0.492981732,0.902997017,-0.188559368,0.022290211,-0.059364643,0.000000000,0.000000000
-0.075333633,0.237276658,0.197313845,0.149744391,-0.070708454,-0.174823344,-0.031298526,-0.069827475,-0.408556074,0.179998785,-0.222172603,0.033897422,-0.044400193,0.142594799,0.721337259,-0.562230706,0.710472584,0.288562834,-0.169368729,0.089277975,0.110652871,-0.630416214,0.492533207,0.916869164,-0.190068007,0.023527596,-0.054268759,0.000000000,0.000000000
-0.072440974,0.234709576,0.199530318,0.150284827,-0.072494149,-0.172984034,-0.028931368,-0.073211871,-0.407797605,0.181555271,-0.221975937,0.035798401,-0.042383458,0.145338833,0.714133263,-0.567792773,0.711967230,0.274465382,-0.160620734,0.090102836,0.112488173,-0.631769836,0.487737536,0.928784847,-0.193185031,0.019376358,-0.041828230,0.000000000,0.000000000
-0.069690093,0.231442660,0.200337008,0.150497407,-0.074480891,-0.170940310,-0.025888663,-0.076797545,-0.408180833,0.181862384,-0.220414698,0.039059766,-0.040794544,0.147955298,0.707750142,-0.576504827,0.716299653,0.259467572,-0.147814184,0.089680545,0.114745490,-0.632549047,0.481995165,0.937617898,-0.195927501,0.023129929,-0.036126710,0.000000000,0.000000000
-0.067139998,0.227616996,0.199786007,0.150509000,-0.076435000,-0.168773994,-0.022170000,-0.080622002,-0.409815013,0.181271002,-0.218150005,0.043060999,-0.039845001,0.150657997,0.702250004,-0.586854994,0.722751975,0.244880006,-0.134142995,0.089312002,0.117577001,-0.632763982,0.475977004,0.943508983,-0.197407007,0.032646999,-0.035994999,0.000000000,0.000000000
-0.064895481,0.223629564,0.197762102,0.150663599,-0.077793553,-0.166820288,-0.017398203,-0.084650628,-0.413234830,0.180323035,-0.216749042,0.046147279,-0.040916901,0.154969513,0.698116720,-0.594593167,0.729397774,0.233117223,-0.127441198,0.093190394,0.121392056,-0.632421792,0.471220732,0.946376145,-0.193926185,0.044720314,-0.039960206,0.000000000,0.000000000
-0.063252844,0.219217628,0.194900841,0.150981665,-0.078746691,-0.164437458,-0.012804886,-0.089190796,-0.417361319,0.179772392,-0.215943933,0.049268611,-0.041902080,0.158462733,0.694753408,-0.602395415,0.737503946,0.225047886,-0.123257726,0.096920311,0.125506863,-0.631347418,0.467107356,0.946047843,-0.193227142,0.051179979,-0.042056523,0.000000000,0.000000000
-0.062385093,0.214290589,0.191429630,0.151529387,-0.079341136,-0.161383525,-0.008937238,-0.094404787,-0.421793073,0.180031165,-0.215775430,0.052684430,-0.042485125,0.161049217,0.692099035,-0.610106170,0.746888340,0.221405491,-0.120310366,0.098989271,0.129051954,-0.629530430,0.464264661,0.942566514,-0.198430598,0.048125084,-0.039624978,0.000000000,0.000000000
-0.061638515,0.209680110,0.188007548,0.151085973,-0.079881117,-0.159324646,-0.005561900,-0.098938733,-0.426234275,0.179876655,-0.215213329,0.055423003,-0.043010924,0.163853779,0.690538824,-0.613842487,0.755226612,0.215410873,-0.116286620,0.102490105,0.133042514,-0.627218008,0.462019324,0.938654840,-0.198944941,0.044018961,-0.039566405,0.000000000,0.000000000
-0.060935002,0.205344006,0.184699997,0.150487006,-0.080562003,-0.157552004,-0.002612000,-0.103211999,-0.430622011,0.180207998,-0.214978993,0.057326999,-0.043235999,0.166392997,0.689512014,-0.614807010,0.763024986,0.210675001,-0.113214999,0.106839001,0.137025997,-0.624266982,0.460557014,0.935009003,-0.196640998,0.040004998,-0.041678999,0.000000000,0.000000000
-0.060390439,0.201129586,0.181726128,0.152002513,-0.081728943,-0.153987765,-0.000042311,-0.108181775,-0.434647441,0.182859868,-0.216687500,0.057407603,-0.042472050,0.167908162,0.688515842,-0.615611017,0.770594835,0.218397379,-0.117829338,0.110898845,0.140711635,-0.620915771,0.459834039,0.931685507,-0.195942625,0.038397022,-0.045872010,0.000000000,0.000000000
-0.057993114,0.195978105,0.179003417,0.152837008,-0.083398432,-0.150715411,0.003824988,-0.114487603,-0.439385742,0.186615258,-0.219536126,0.058574598,-0.041120715,0.168901518,0.687385738,-0.614547968,0.777282536,0.225300327,-0.121933050,0.114204764,0.144807607,-0.617557824,0.460390300,0.929115176,-0.195282876,0.039372370,-0.049666155,0.000000000,0.000000000
-0.052871630,0.189443529,0.176515236,0.152037144,-0.085686788,-0.148481429,0.009737013,-0.122482948,-0.445256561,0.191115499,-0.223301619,0.062042274,-0.039588850,0.170231909,0.686330497,-0.610312939,0.782054484,0.226436883,-0.122466922,0.116504937,0.149348423,-0.614493370,0.462844491,0.927479982,-0.194279075,0.043304536,-0.051921297,0.000000000,0.000000000
-0.049122278,0.184644043,0.174977541,0.151354581,-0.087890685,-0.146551520,0.013609311,-0.127756551,-0.447745800,0.193840876,-0.224683806,0.064852096,-0.037174884,0.171736866,0.685020566,-0.603873849,0.784484029,0.228353888,-0.125628591,0.117867239,0.151020020,-0.611610711,0.466181546,0.928424835,-0.192247689,0.041381776,-0.052492790,0.000000000,0.000000000
-0.046464000,0.180978000,0.173972994,0.151094005,-0.090042002,-0.144480005,0.016199000,-0.131292999,-0.448105007,0.195247993,-0.224443004,0.067368999,-0.034306999,0.173097998,0.683309972,-0.596139014,0.785423994,0.230568007,-0.130092993,0.118237004,0.150633007,-0.609167993,0.470277995,0.930746019,-0.189468995,0.037583999,-0.051049002,0.000000000,0.000000000
-0.044109687,0.176940158,0.172581464,0.152173147,-0.092263713,-0.140802741,0.019438865,-0.135593235,-0.449192941,0.196625561,-0.224504992,0.070712656,-0.031610295,0.173606962,0.681625247,-0.588981092,0.786173165,0.231440380,-0.132673711,0.117207654,0.149844259,-0.606977105,0.474864185,0.932004094,-0.186353326,0.043222316,-0.045178659,0.000000000,0.000000000
-0.042128548,0.173187286,0.170858756,0.152555451,-0.094064891,-0.137946159,0.022750733,-0.139142573,-0.450639248,0.196509302,-0.223459959,0.074031338,-0.029679745,0.174371138,0.680011749,-0.582705617,0.786377609,0.232626647,-0.135157540,0.115961090,0.148150310,-0.604789972,0.479777634,0.934237599,-0.184475258,0.044722769,-0.042193778,0.000000000,0.000000000
-0.040639769,0.169923812,0.168697894,0.151633695,-0.095312253,-0.136848763,0.026003817,-0.141467080,-0.452535510,0.194383770,-0.220870987,0.077015489,-0.027978282,0.174932510,0.678983927,-0.578931451,0.785851240,0.234675676,-0.138466626,0.115012243,0.147689387,-0.603311241,0.482918262,0.936038852,-0.184294194,0.036936019,-0.045125239,0.000000000,0.000000000
-0.039256748,0.166429654,0.166265279,0.151296601,-0.096604660,-0.135069504,0.028965313,-0.144654348,-0.455009907,0.194186240,-0.220824063,0.079051457,-0.027634796,0.175325200,0.678219795,-0.576254487,0.785911202,0.234794766,-0.138455749,0.115302444,0.146612778,-0.602048159,0.484093606,0.935494542,-0.180293739,0.043256789,-0.046965837,0.000000000,0.000000000
-0.038040999,0.162957996,0.163788006,0.151228994,-0.097762004,-0.132927001,0.031906001,-0.148093998,-0.457955003,0.194547996,-0.221867993,0.080674998,-0.027865000,0.175301999,0.677877009,-0.574599981,0.786234975,0.233140007,-0.136117995,0.116048001,0.146046996,-0.601284027,0.483173996,0.932938993,-0.175476998,0.056627002,-0.048927002,0.000000000,0.000000000
-0.037548617,0.160411894,0.161812678,0.151314005,-0.098658569,-0.131281063,0.035601251,-0.150016338,-0.461286068,0.191785932,-0.220324278,0.083288282,-0.027537640,0.174106479,0.677802444,-0.574267566,0.787326336,0.229334757,-0.133581311,0.115217254,0.146719575,-0.600409508,0.482324660,0.932250381,-0.179908186,0.059656985,-0.056342885,0.000000000,0.000000000
-0.037185028,0.157635853,0.159874976,0.150928661,-0.099182367,-0.129776925,0.038506430,-0.152200580,-0.464178205,0.189624473,-0.218770683,0.085650243,-0.027212199,0.172937050,0.677940011,-0.574745178,0.789230824,0.227306813,-0.131886482,0.113779932,0.146227941,-0.599246025,0.480499983,0.931750119,-0.179034010,0.062498562,-0.059177171,0.000000000,0.000000000
-0.036835559,0.154223517,0.157809839,0.149999768,-0.099385031,-0.128313661,0.039942920,-0.155322865,-0.466244727,0.189507231,-0.218082190,0.087329529,-0.027703207,0.173067600,0.677950621,-0.575096607,0.791578531,0.228818610,-0.131729230,0.111979127,0.143361419,-0.599186838,0.478497446,0.930374265,-0.167165965,0.068939738,-0.053248856,0.000000000,0.000000000
-0.036112353,0.151011705,0.156165838,0.150243044,-0.100103632,-0.125894099,0.041740466,-0.158645630,-0.468251467,0.190219611,-0.218488038,0.088818580,-0.027272934,0.172561929,0.677754879,-0.575224221,0.793511510,0.232592165,-0.132476598,0.112287760,0.142498583,-0.599664450,0.476265579,0.929355741,-0.165219620,0.069770992,-0.052142121,0.000000000,0.000000000
-0.035234001,0.148102000,0.154964998,0.150842994,-0.101075001,-0.123240001,0.043575998,-0.161780998,-0.470036000,0.191064000,-0.219128996,0.090340003,-0.026358999,0.171967000,0.677156985,-0.574653983,0.795102000,0.236722007,-0.133741006,0.113698997,0.142606005,-0.600723028,0.474501997,0.929018021,-0.169310004,0.068538003,-0.054083999,0.000000000,0.000000000
-0.034849409,0.145871878,0.154388011,0.149721861,-0.101751775,-0.122348621,0.044553176,-0.163586348,-0.471068740,0.189997852,-0.217497468,0.092709705,-0.025498219,0.172370344,0.676064432,-0.571835339,0.796105981,0.236025676,-0.134702176,0.113883212,0.141777635,-0.602625906,0.474230587,0.929401159,-0.170210391,0.074983485,-0.054497197,0.000000000,0.000000000
-0.034526233,0.143883571,0.153888851,0.148825839,-0.102383949,-0.121439114,0.044922594,-0.165345430,-0.471643358,0.189895898,-0.216494009,0.094175354,-0.024802852,0.173279524,0.675024629,-0.569610476,0.796733975,0.235296771,-0.135504141,0.113603637,0.140726686,-0.604642868,0.474128634,0.930620670,-0.169776917,0.079293653,-0.054616190,0.000000000,0.000000000
-0.034181438,0.142002210,0.153246462,0.148937777,-0.103098311,-0.119909368,0.044720780,-0.167513371,-0.471844733,0.191824853,-0.217180565,0.094039574,-0.024111666,0.174082905,0.673970938,-0.569515884,0.797274947,0.236114889,-0.136127368,0.112952664,0.140573829,-0.607278347,0.472997367,0.931696713,-0.167997509,0.077763848,-0.054514058,0.000000000,0.000000000
-0.033759180,0.140439734,0.152777582,0.148844391,-0.103884637,-0.118721761,0.045457654,-0.169105440,-0.472695053,0.191996157,-0.216983780,0.094931461,-0.023927808,0.175214857,0.673550189,-0.570374429,0.797350764,0.233507022,-0.135999575,0.112651795,0.139614135,-0.608825684,0.471946180,0.937047899,-0.172302723,0.062321611,-0.053650342,0.000000000,0.000000000
-0.033581000,0.139094993,0.152376994,0.148550004,-0.104635999,-0.117724001,0.046422999,-0.170271993,-0.473818004,0.191061005,-0.216086000,0.096500002,-0.024185000,0.176621005,0.673591971,-0.571820021,0.797163010,0.229086995,-0.134962007,0.112809002,0.138444006,-0.609604001,0.470896989,0.943238974,-0.178899005,0.047070000,-0.052368000,0.000000000,0.000000000
-0.034689147,0.137534052,0.151857227,0.147953436,-0.104950786,-0.116409451,0.045527041,-0.171552569,-0.474166006,0.190658838,-0.214800268,0.098009348,-0.024030786,0.177419156,0.673911333,-0.574363708,0.797316432,0.226548687,-0.132304132,0.114155740,0.138986796,-0.610275805,0.468837678,0.940733552,-0.177377716,0.075802982,-0.051968597,0.000000000,0.000000000
-0.035495032,0.136599347,0.150981858,0.147665411,-0.105533317,-0.115527146,0.045772791,-0.171837747,-0.474816561,0.188616797,-0.213061765,0.098987266,-0.024120731,0.178187013,0.674557090,-0.577078223,0.798096538,0.225424945,-0.130754128,0.114219233,0.139690340,-0.610534012,0.466328591,0.940372229,-0.177438796,0.087053858,-0.052633174,0.000000000,0.000000000
-0.035418376,0.136669993,0.149655893,0.147978172,-0.106663078,-0.115374431,0.048299737,-0.170658335,-0.476140469,0.184094965,-0.210868865,0.099165127,-0.024366800,0.179027081,0.675734401,-0.579504430,0.799243510,0.225856483,-0.131425127,0.112062134,0.141207755,-0.610573053,0.462528646,0.944766283,-0.182384819,0.057207920,-0.054481253,0.000000000,0.000000000
-0.035910681,0.136432469,0.149637878,0.147763684,-0.107360527,-0.114877716,0.049971394,-0.170024633,-0.477259815,0.179517344,-0.208667964,0.100355305,-0.024474494,0.180358708,0.677118778,-0.579495013,0.799878120,0.227306902,-0.131552652,0.112509459,0.143137723,-0.609981298,0.459517062,0.945238829,-0.183211431,0.048190653,-0.055028010,0.000000000,0.000000000
-0.037044998,0.136051998,0.150258005,0.147158995,-0.107625999,-0.114232004,0.050624002,-0.169624999,-0.478013009,0.175081998,-0.206386000,0.101879999,-0.024343001,0.182053998,0.678909004,-0.577337027,0.799920976,0.229062006,-0.131408006,0.114299998,0.145008996,-0.608428001,0.457453996,0.943466008,-0.181109995,0.052655000,-0.054699000,0.000000000,0.000000000
-0.039400294,0.135991395,0.149657041,0.146570221,-0.107390411,-0.113906406,0.049379066,-0.168543249,-0.477837414,0.171266139,-0.203647107,0.101906419,-0.023630036,0.182770789,0.680639744,-0.574444890,0.800545573,0.229151398,-0.132042959,0.113956824,0.145880967,-0.606142879,0.457139373,0.943372965,-0.178289115,0.053643391,-0.054285422,0.000000000,0.000000000
-0.041032139,0.136038199,0.149533346,0.145814672,-0.107253395,-0.113944173,0.048614986,-0.167587265,-0.477747381,0.167815477,-0.201474339,0.101811387,-0.023053627,0.183421150,0.682511210,-0.570822716,0.801478624,0.230569571,-0.132922128,0.113798171,0.146385133,-0.602910697,0.458342463,0.943539619,-0.176860005,0.051317606,-0.053230733,0.000000000,0.000000000
-0.041161649,0.136122376,0.150473058,0.144879133,-0.107481398,-0.114393592,0.049266811,-0.167047784,-0.478129208,0.164709985,-0.200319126,0.102042034,-0.022867378,0.184163243,0.684418559,-0.566661298,0.802747488,0.234446838,-0.133954316,0.114542887,0.147144049,-0.599066675,0.460877270,0.943132997,-0.177820802,0.044499855,-0.051321507,0.000000000,0.000000000
-0.042534485,0.135237336,0.150691792,0.144307584,-0.107148170,-0.113485329,0.048592940,-0.167427838,-0.478317797,0.162467524,-0.199500367,0.102650434,-0.022379171,0.184643805,0.685874701,-0.562926054,0.803490400,0.235569581,-0.135227650,0.115725055,0.147868842,-0.595453858,0.463730514,0.943890631,-0.176442087,0.043978922,-0.051029824,0.000000000,0.000000000
-0.044433001,0.134099007,0.150600001,0.143857002,-0.106574997,-0.112186998,0.047180999,-0.168027997,-0.478233010,0.160701007,-0.198777005,0.103202000,-0.021786001,0.184626997,0.686613977,-0.559785008,0.804360986,0.236007005,-0.137462005,0.116818003,0.148544997,-0.592508018,0.466701001,0.944836020,-0.173080996,0.046735998,-0.051869001,0.000000000,0.000000000
-0.044871595,0.134641171,0.151274562,0.142750442,-0.106542595,-0.113170534,0.046529025,-0.166950658,-0.477568626,0.158495694,-0.197574258,0.102473050,-0.021557808,0.184201226,0.687337756,-0.557265878,0.806277096,0.242187321,-0.143941522,0.116506025,0.147003263,-0.589554548,0.470787644,0.946019769,-0.168597206,0.044272505,-0.052971750,0.000000000,0.000000000
-0.045376331,0.135266379,0.152023748,0.141743660,-0.106532805,-0.114107363,0.045766279,-0.165887058,-0.476965219,0.156490743,-0.196443483,0.101567470,-0.021412212,0.183755636,0.687777936,-0.555642903,0.807441413,0.245336428,-0.147702545,0.115951031,0.145485893,-0.587634087,0.473936021,0.945929468,-0.163341463,0.046686381,-0.054420847,0.000000000,0.000000000
-0.046438657,0.135442972,0.152658299,0.141079679,-0.106371619,-0.114203617,0.044603780,-0.165423647,-0.476657301,0.154925361,-0.195576325,0.100864656,-0.021245740,0.183394954,0.687873840,-0.555108488,0.807205081,0.242082432,-0.145845294,0.115592837,0.144344956,-0.586821079,0.475512147,0.944421709,-0.157685518,0.057652906,-0.056052689,0.000000000,0.000000000
-0.047849268,0.135577589,0.154010072,0.140528977,-0.106188193,-0.113752574,0.042657301,-0.165147781,-0.475623727,0.153731167,-0.194404140,0.100858219,-0.021642219,0.183837235,0.687792599,-0.555151045,0.805601895,0.238817275,-0.143461883,0.115526810,0.141767487,-0.586275578,0.476883233,0.946175933,-0.158271164,0.055913240,-0.052341927,0.000000000,0.000000000
-0.049121000,0.135916993,0.155511007,0.139982998,-0.106115997,-0.113372996,0.040794000,-0.164600998,-0.474357992,0.152335003,-0.192991003,0.100942001,-0.022265000,0.184453994,0.687583983,-0.555827975,0.803837001,0.236233994,-0.141307995,0.115277000,0.138949007,-0.586034000,0.477380991,0.949468017,-0.162773997,0.046277002,-0.046030000,0.000000000,0.000000000
-0.048840225,0.137275726,0.155382603,0.139367431,-0.106739372,-0.114890724,0.041674543,-0.162314117,-0.474275589,0.148935154,-0.191419274,0.099358074,-0.022734996,0.184036061,0.687115610,-0.557335734,0.805058897,0.236544579,-0.141296774,0.113218501,0.137320220,-0.586110175,0.475960076,0.951778710,-0.166127861,0.038790852,-0.043813244,0.000000000,0.000000000
-0.048961524,0.138669506,0.155916080,0.138728827,-0.107167780,-0.116124548,0.042117853,-0.160103530,-0.474017233,0.145342648,-0.189586148,0.098008066,-0.022686850,0.182784170,0.686586261,-0.558837295,0.806959450,0.235561609,-0.141460627,0.112087794,0.136040300,-0.586732924,0.473528832,0.953648865,-0.168900013,0.038229398,-0.043001052,0.000000000,0.000000000
-0.050255504,0.139755890,0.157951131,0.138148576,-0.107089400,-0.116270185,0.040989336,-0.158609480,-0.473122537,0.142125323,-0.187413424,0.097575761,-0.022301406,0.181279719,0.685965359,-0.559456050,0.808326125,0.231705979,-0.141154021,0.112947613,0.134525523,-0.588716030,0.470876396,0.955003858,-0.170680895,0.048064318,-0.043094672,0.000000000,0.000000000
-0.051428813,0.140713468,0.159008324,0.138481259,-0.107240550,-0.115754552,0.040677182,-0.157088459,-0.472600222,0.138864726,-0.185599864,0.096818358,-0.022775242,0.180390298,0.685839593,-0.559953451,0.809930325,0.230309993,-0.142184913,0.112170264,0.133422136,-0.591064811,0.468572438,0.957197070,-0.171856999,0.054991502,-0.045190442,0.000000000,0.000000000
