f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
0.743238,-0.052487,0.058993,0.664352,0.731651,0.000272,0.002424,0.681676,0.731465,-0.016496,-0.013199,0.681552,0.678477,-0.017436,-0.011929,0.734318,0.677986,-0.061076,0.028442,0.731981,0.678209,-0.006003,-0.022489,0.734500,0.678146,0.011016,-0.004053,0.734833,0.768346,0.037694,-0.046286,0.637245,0.768727,0.028911,-0.053565,0.636674,0.750641,0.027403,-0.054352,0.657900,0.749976,-0.075092,0.062871,0.654175,0.752520,-0.010177,-0.011437,0.658392,0.752565,0.005965,0.002686,0.658486,0.778579,-0.055645,0.056023,0.622559,0.778007,-0.061606,0.063478,0.621997,0.780440,0.001830,0.113821,0.614780,0.894830,-0.022804,0.111528,0.431649,0.710531,-0.241248,0.555252,0.358665,0.717246,-0.220481,0.565448,0.342365,0.704318,-0.199767,0.573094,0.368228,0.712521,-0.194429,0.562863,0.371074,0.776108,-0.077649,0.083550,0.620199,0.773263,-0.102166,0.063885,0.622532,0.705439,-0.095086,0.074013,0.698453,0.559422,-0.450269,0.436085,0.542342,0.553596,-0.457413,0.429087,0.547895,0.584463,-0.481547,0.401815,0.514840,0.604190,-0.454671,0.371493,0.538723,0.778579,-0.055645,0.056023,0.622559,0.778579,-0.055645,0.056023,0.622559
0.745864,-0.053808,0.060358,0.661173,0.734056,0.000193,0.002035,0.679086,0.733895,-0.015365,-0.012359,0.678977,0.678288,-0.016289,-0.011114,0.734532,0.677750,-0.059909,0.029212,0.732266,0.678034,-0.004884,-0.021642,0.734696,0.677951,0.011644,-0.003728,0.735005,0.771032,0.035980,-0.045447,0.634152,0.771464,0.025071,-0.054412,0.633446,0.762966,0.024345,-0.054741,0.643656,0.762505,-0.072906,0.060832,0.639977,0.764782,-0.009199,-0.014945,0.644050,0.764776,0.009699,0.000972,0.644223,0.781272,-0.057062,0.057291,0.618931,0.780723,-0.062644,0.064337,0.618391,0.783231,0.001643,0.114873,0.611025,0.897128,-0.023315,0.112494,0.426570,0.711590,-0.239343,0.557793,0.353866,0.718216,-0.218657,0.567797,0.337581,0.705446,-0.197834,0.575383,0.363513,0.713581,-0.192629,0.565263,0.366298,0.778784,-0.078721,0.084640,0.616551,0.775950,-0.102973,0.065368,0.618891,0.708618,-0.095751,0.075552,0.694971,0.561135,-0.449198,0.439289,0.538863,0.555056,-0.456689,0.432017,0.544711,0.585718,-0.480980,0.404798,0.511597,0.605539,-0.454349,0.374498,0.535388,0.781272,-0.057062,0.057291,0.618931,0.781272,-0.057062,0.057291,0.618931
0.748711,-0.054947,0.061641,0.657733,0.736736,0.000071,0.001742,0.676178,0.736600,-0.014196,-0.011352,0.676085,0.678189,-0.015086,-0.010140,0.734663,0.677594,-0.058696,0.030161,0.732470,0.677950,-0.003708,-0.020640,0.734809,0.677847,0.012405,-0.003171,0.735092,0.773980,0.034743,-0.045105,0.630645,0.774500,0.020062,-0.057054,0.629676,0.780973,0.020651,-0.056844,0.621629,0.780661,-0.072863,0.060991,0.617689,0.782810,-0.009485,-0.018946,0.621900,0.782804,0.010019,-0.003448,0.622179,0.784058,-0.058283,0.058496,0.615170,0.783541,-0.063432,0.065060,0.614660,0.786102,0.001852,0.115877,0.607135,0.899574,-0.023460,0.113492,0.421113,0.712705,-0.236953,0.560505,0.348912,0.719259,-0.216245,0.570360,0.332558,0.706668,-0.195326,0.577858,0.358537,0.714878,-0.190166,0.567669,0.361300,0.781550,-0.079635,0.085721,0.612772,0.778731,-0.103640,0.066829,0.615119,0.711836,-0.096273,0.077065,0.691435,0.562814,-0.448072,0.442595,0.535334,0.556455,-0.455945,0.435019,0.541507,0.586974,-0.480448,0.407796,0.508265,0.606999,-0.453913,0.377344,0.532096,0.784058,-0.058283,0.058496,0.615170,0.784058,-0.058283,0.058496,0.615170
0.751774,-0.055880,0.062738,0.654047,0.739698,-0.000152,0.001527,0.672937,0.739584,-0.012985,-0.010148,0.672863,0.678241,-0.013818,-0.008979,0.734655,0.677576,-0.057441,0.031331,0.732536,0.678022,-0.002507,-0.019419,0.734781,0.677896,0.013313,-0.002270,0.735034,0.777185,0.034092,-0.045471,0.626700,0.777813,0.013647,-0.061932,0.625288,0.804624,0.016364,-0.061270,0.590389,0.804357,-0.075698,0.064673,0.585745,0.806623,-0.011619,-0.023089,0.590501,0.806694,0.004402,-0.011358,0.590843,0.786834,-0.059267,0.059548,0.611420,0.786359,-0.063906,0.065517,0.610952,0.788947,0.002589,0.116770,0.603258,0.902191,-0.023124,0.114487,0.415223,0.713953,-0.233927,0.563318,0.343835,0.720490,-0.212943,0.573134,0.327210,0.708179,-0.192065,0.580464,0.353066,0.716703,-0.186812,0.569906,0.355874,0.784300,-0.080402,0.086756,0.609001,0.781499,-0.104166,0.068235,0.611353,0.715078,-0.096664,0.078502,0.687864,0.564473,-0.446904,0.445948,0.531769,0.557885,-0.455101,0.438133,0.538225,0.588491,-0.480013,0.410689,0.504580,0.608916,-0.453312,0.379747,0.528698,0.786834,-0.059267,0.059548,0.611420,0.786834,-0.059267,0.059548,0.611420
0.755180,-0.056323,0.063898,0.649961,0.743097,-0.000222,0.001653,0.669182,0.743003,-0.011789,-0.008764,0.669127,0.678373,-0.012544,-0.007643,0.734571,0.677628,-0.056182,0.032690,0.732527,0.678172,-0.001129,-0.018183,0.734677,0.678025,0.014197,-0.001575,0.734900,0.780738,0.033947,-0.045924,0.622243,0.781454,0.005774,-0.068330,0.620183,0.829997,0.011397,-0.067620,0.553537,0.829608,-0.081398,0.072233,0.547638,0.832335,-0.016202,-0.026174,0.553417,0.832481,-0.004450,-0.018359,0.553731,0.789889,-0.059762,0.060693,0.607306,0.789439,-0.064066,0.066292,0.606867,0.792026,0.003621,0.117903,0.598983,0.904898,-0.022547,0.115784,0.408957,0.715029,-0.230546,0.566551,0.338530,0.721398,-0.209766,0.576106,0.322000,0.709068,-0.188437,0.583431,0.348314,0.717915,-0.183083,0.572509,0.351157,0.787322,-0.080700,0.087937,0.604880,0.784541,-0.104326,0.069718,0.607249,0.718671,-0.096690,0.079973,0.683936,0.566413,-0.445223,0.449510,0.528104,0.559430,-0.453965,0.441255,0.535021,0.589866,-0.479080,0.413851,0.501266,0.610511,-0.452472,0.382742,0.525409,0.789889,-0.059762,0.060693,0.607306,0.789889,-0.059762,0.060693,0.607306
0.758826,-0.056287,0.065092,0.645583,0.746830,-0.000155,0.002119,0.665012,0.746754,-0.010649,-0.007225,0.664976,0.678583,-0.011300,-0.006156,0.734411,0.677748,-0.054949,0.034204,0.732440,0.678399,0.000386,-0.016951,0.734498,0.678231,0.015080,-0.001038,0.734693,0.784452,0.033861,-0.045930,0.617559,0.785174,-0.003648,-0.075376,0.614660,0.854930,0.005668,-0.075251,0.513225,0.854199,-0.088743,0.083138,0.505527,0.857787,-0.022804,-0.027722,0.512750,0.857939,-0.016138,-0.023737,0.512950,0.793100,-0.059773,0.061906,0.602982,0.792656,-0.063918,0.067357,0.602556,0.795213,0.005032,0.119335,0.594450,0.907594,-0.021660,0.117460,0.402501,0.715930,-0.226769,0.570060,0.333245,0.722074,-0.206371,0.579283,0.316941,0.709502,-0.184198,0.586710,0.344165,0.718592,-0.178792,0.575541,0.347004,0.790488,-0.080573,0.089273,0.600556,0.787727,-0.104159,0.071287,0.602956,0.722418,-0.096380,0.081497,0.679840,0.568492,-0.443116,0.453151,0.524518,0.561132,-0.452400,0.444468,0.531896,0.591393,-0.477716,0.417140,0.498032,0.612125,-0.451387,0.386075,0.522013,0.793100,-0.059773,0.061906,0.602982,0.793100,-0.059773,0.061906,0.602982
0.762497,-0.055779,0.066191,0.641175,0.750679,0.000002,0.002895,0.660660,0.750618,-0.009590,-0.005547,0.660643,0.678911,-0.010108,-0.004535,0.734137,0.677978,-0.053773,0.035870,0.732234,0.678744,0.002020,-0.015748,0.734204,0.678556,0.016115,-0.000498,0.734372,0.787998,0.033310,-0.044869,0.613137,0.788576,-0.014085,-0.081619,0.609334,0.876889,-0.000674,-0.082822,0.473503,0.875515,-0.096441,0.096269,0.463578,0.880396,-0.031049,-0.026398,0.472485,0.880413,-0.030556,-0.026133,0.472500,0.796395,-0.059313,0.063044,0.598550,0.795961,-0.063274,0.068314,0.598144,0.798442,0.006815,0.120537,0.589843,0.910016,-0.020279,0.119014,0.396605,0.716596,-0.222882,0.573396,0.328680,0.722685,-0.202269,0.582573,0.312124,0.709636,-0.178829,0.590191,0.340752,0.718631,-0.173566,0.579205,0.343463,0.793735,-0.080000,0.090579,0.596138,0.790992,-0.103667,0.072737,0.598577,0.725786,-0.095704,0.082935,0.676163,0.570311,-0.440896,0.456497,0.521504,0.563145,-0.450013,0.448049,0.528780,0.593820,-0.476054,0.420276,0.494083,0.614606,-0.450070,0.389248,0.517863,0.796395,-0.059313,0.063044,0.598550,0.796395,-0.059313,0.063044,0.598550
0.766321,-0.054820,0.067301,0.636567,0.754773,0.000264,0.004036,0.655973,0.754724,-0.008653,-0.003713,0.655975,0.679258,-0.009004,-0.002754,0.733839,0.678217,-0.052667,0.037681,0.732002,0.679108,0.003716,-0.014526,0.733885,0.678904,0.017040,-0.000124,0.734029,0.791524,0.032324,-0.042713,0.608786,0.791816,-0.024154,-0.085981,0.604195,0.894697,-0.006871,-0.089045,0.437654,0.892362,-0.103004,0.110007,0.425415,0.898847,-0.039497,-0.022060,0.435922,0.898608,-0.044602,-0.024536,0.435789,0.799853,-0.058404,0.064216,0.593886,0.799395,-0.062459,0.069678,0.593474,0.801783,0.008811,0.122129,0.584936,0.912344,-0.018742,0.121004,0.390685,0.717105,-0.218753,0.576866,0.324243,0.723106,-0.198018,0.585961,0.307501,0.709726,-0.173538,0.593672,0.337235,0.718698,-0.168375,0.582779,0.339842,0.797137,-0.079014,0.091983,0.591497,0.794408,-0.102887,0.074200,0.593990,0.729169,-0.094718,0.084379,0.672475,0.572138,-0.438400,0.459853,0.518651,0.565255,-0.447241,0.451735,0.525736,0.596647,-0.474288,0.423249,0.489820,0.617405,-0.448758,0.392351,0.513312,0.799853,-0.058404,0.064216,0.593886,0.799853,-0.058404,0.064216,0.593886
0.770345,-0.053438,0.068436,0.631688,0.759155,0.000608,0.005553,0.650887,0.759114,-0.007851,-0.001699,0.650908,0.679593,-0.007994,-0.000789,0.733545,0.678435,-0.051643,0.039664,0.731769,0.679465,0.005455,-0.013247,0.733568,0.679255,0.017751,0.000031,0.733688,0.795118,0.031118,-0.039738,0.604351,0.795058,-0.032611,-0.087974,0.599233,0.908186,-0.012281,-0.093016,0.407916,0.904561,-0.107958,0.123381,0.393563,0.912826,-0.047482,-0.014195,0.405329,0.912315,-0.056462,-0.018183,0.405170,0.803508,-0.057075,0.065434,0.588928,0.802984,-0.061576,0.071574,0.588475,0.805268,0.010845,0.124176,0.579660,0.914644,-0.017245,0.123450,0.384564,0.717510,-0.214458,0.580511,0.319679,0.723323,-0.193948,0.589375,0.303026,0.709928,-0.168971,0.597016,0.333202,0.719118,-0.163774,0.585914,0.335786,0.800719,-0.077689,0.093565,0.586565,0.797982,-0.102037,0.075659,0.589142,0.732638,-0.093648,0.085825,0.668659,0.574061,-0.435734,0.463227,0.515763,0.567377,-0.444402,0.455340,0.522739,0.599699,-0.472659,0.425936,0.485318,0.620326,-0.447698,0.395292,0.508436,0.803508,-0.057075,0.065434,0.588928,0.803508,-0.057075,0.065434,0.588928
0.774374,-0.051631,0.069426,0.626785,0.763640,0.000932,0.007454,0.645599,0.763606,-0.007276,0.000514,0.645642,0.680283,-0.007161,0.001387,0.732913,0.678994,-0.050772,0.041875,0.731188,0.680182,0.007062,-0.011814,0.732914,0.679963,0.018659,0.000685,0.733009,0.798475,0.029300,-0.035485,0.600266,0.798115,-0.037862,-0.085772,0.595165,0.917076,-0.016302,-0.092329,0.387531,0.912002,-0.110046,0.133442,0.371936,0.921701,-0.053148,-0.004539,0.384216,0.921393,-0.058244,-0.006664,0.384185,0.807214,-0.055319,0.066525,0.583883,0.806598,-0.060449,0.073617,0.583375,0.808757,0.012950,0.126219,0.574294,0.916922,-0.015677,0.125910,0.378360,0.717859,-0.210068,0.584190,0.315076,0.723533,-0.189605,0.592898,0.298366,0.710270,-0.164367,0.600385,0.328691,0.719678,-0.159148,0.589075,0.331249,0.804299,-0.076287,0.095519,0.581515,0.801546,-0.101195,0.077439,0.584198,0.736264,-0.092569,0.087568,0.664589,0.576112,-0.432746,0.466742,0.512814,0.569566,-0.441326,0.459009,0.519747,0.602810,-0.470820,0.428702,0.480794,0.623494,-0.446188,0.398021,0.503737,0.807214,-0.055319,0.066525,0.583883,0.807214,-0.055319,0.066525,0.583883
0.778433,-0.049808,0.070159,0.621803,0.768203,0.000978,0.009468,0.640136,0.768173,-0.006818,0.002971,0.640199,0.681196,-0.006388,0.003808,0.732064,0.679761,-0.049949,0.044346,0.730386,0.681129,0.008727,-0.010257,0.732040,0.680899,0.019742,0.001584,0.732110,0.801707,0.027031,-0.030776,0.596312,0.801157,-0.040150,-0.080566,0.591646,0.923001,-0.018881,-0.088014,0.374120,0.916588,-0.109573,0.139801,0.358213,0.927180,-0.055876,0.003920,0.370406,0.927304,-0.053778,0.004757,0.370396,0.810900,-0.053527,0.067364,0.578824,0.810185,-0.059325,0.075488,0.578259,0.812219,0.014814,0.127912,0.568964,0.919158,-0.014260,0.127975,0.372248,0.718231,-0.205926,0.587684,0.310429,0.723792,-0.185437,0.596266,0.293606,0.710756,-0.160107,0.603561,0.323891,0.720282,-0.154927,0.592161,0.326401,0.807825,-0.075070,0.097549,0.576426,0.805062,-0.100460,0.079357,0.579211,0.740102,-0.091614,0.089424,0.660196,0.578321,-0.429648,0.470417,0.509564,0.571826,-0.438256,0.462738,0.516548,0.605676,-0.468751,0.431818,0.476407,0.626557,-0.444284,0.400918,0.499302,0.810901,-0.053527,0.067364,0.578824,0.810900,-0.053527,0.067364,0.578824
0.782575,-0.048742,0.070394,0.616640,0.772816,0.000213,0.011079,0.634533,0.772791,-0.006211,0.005804,0.634603,0.682027,-0.005388,0.006575,0.731278,0.680424,-0.048941,0.047192,0.729658,0.682003,0.010951,-0.008664,0.731216,0.681768,0.020988,0.002099,0.731264,0.804910,0.023926,-0.026370,0.592328,0.804223,-0.040961,-0.073977,0.588281,0.928063,-0.020649,-0.082000,0.362697,0.920947,-0.106290,0.141003,0.347387,0.931672,-0.053855,0.003535,0.359270,0.931711,-0.053177,0.003796,0.359268,0.814519,-0.052447,0.067679,0.573784,0.813697,-0.058961,0.076926,0.573151,0.815679,0.015716,0.129031,0.563712,0.921323,-0.013621,0.129268,0.366426,0.718884,-0.202622,0.590553,0.305610,0.724325,-0.182216,0.598957,0.288792,0.711530,-0.156848,0.606095,0.319018,0.720768,-0.151923,0.595079,0.321393,0.811262,-0.074770,0.099373,0.571304,0.808482,-0.100466,0.081201,0.574169,0.744102,-0.091437,0.091249,0.655458,0.580653,-0.427053,0.474189,0.505581,0.573985,-0.435974,0.466321,0.512848,0.607130,-0.466306,0.435990,0.473144,0.628244,-0.441975,0.404973,0.495948,0.814519,-0.052447,0.067679,0.573784,0.814519,-0.052447,0.067679,0.573784
0.786823,-0.048395,0.070303,0.611248,0.777498,-0.001239,0.012353,0.628763,0.777480,-0.005453,0.008945,0.628821,0.682883,-0.004161,0.009614,0.730453,0.681094,-0.047713,0.050320,0.728904,0.682916,0.013462,-0.006862,0.730340,0.682686,0.022280,0.002570,0.730368,0.808218,0.020393,-0.022602,0.588096,0.807470,-0.040298,-0.066658,0.584743,0.931688,-0.021591,-0.074840,0.354810,0.924308,-0.101685,0.138923,0.340611,0.934689,-0.050222,0.000773,0.351900,0.934506,-0.053520,-0.000468,0.351901,0.818019,-0.052042,0.067648,0.568824,0.817086,-0.059320,0.078114,0.568111,0.819084,0.015824,0.129858,0.558559,0.923272,-0.013625,0.130107,0.361186,0.719806,-0.200049,0.592654,0.301034,0.725115,-0.179854,0.600836,0.284354,0.712589,-0.154569,0.607832,0.314431,0.721409,-0.149950,0.597337,0.316659,0.814572,-0.075242,0.101016,0.566222,0.811763,-0.101143,0.082934,0.569152,0.748295,-0.091988,0.092985,0.650343,0.583444,-0.424610,0.477687,0.501112,0.576409,-0.434113,0.469413,0.508872,0.608585,-0.464004,0.439889,0.469918,0.629848,-0.439892,0.408863,0.492562,0.818019,-0.052042,0.067648,0.568824,0.818019,-0.052042,0.067648,0.568824
0.791192,-0.048824,0.069929,0.605592,0.782255,-0.003378,0.013264,0.622807,0.782250,-0.004510,0.012362,0.622826,0.683788,-0.002672,0.012885,0.729562,0.681798,-0.046240,0.053701,0.728100,0.683893,0.016181,-0.004789,0.729388,0.683678,0.023564,0.003086,0.729397,0.811691,0.016501,-0.019616,0.583524,0.810956,-0.038288,-0.058932,0.580872,0.933755,-0.021713,-0.066839,0.350947,0.926473,-0.096195,0.134209,0.338204,0.936141,-0.045893,-0.002207,0.348610,0.935711,-0.053951,-0.005209,0.348578,0.821366,-0.052365,0.067319,0.563989,0.820324,-0.060390,0.079008,0.563186,0.822404,0.015175,0.130378,0.553554,0.924927,-0.014204,0.130487,0.356765,0.720958,-0.198267,0.593916,0.296940,0.726122,-0.178432,0.601831,0.280550,0.713885,-0.153365,0.608702,0.310370,0.722280,-0.149034,0.598716,0.312472,0.817739,-0.076420,0.102360,0.561236,0.814891,-0.102418,0.084439,0.564210,0.752752,-0.093221,0.094494,0.644783,0.586865,-0.422220,0.480784,0.496151,0.579259,-0.432596,0.471879,0.504628,0.610566,-0.462098,0.443029,0.466262,0.631843,-0.438338,0.412116,0.488666,0.821366,-0.052365,0.067319,0.563989,0.821366,-0.052365,0.067319,0.563989
0.795507,-0.048315,0.069981,0.599948,0.787045,-0.004813,0.014934,0.616695,0.787051,-0.003788,0.015738,0.616676,0.684934,-0.001368,0.016129,0.728425,0.682746,-0.044894,0.057029,0.727042,0.685119,0.018560,-0.002615,0.728190,0.684928,0.024625,0.003832,0.728185,0.815210,0.013794,-0.016430,0.578769,0.814526,-0.036108,-0.051810,0.576679,0.934034,-0.021808,-0.059266,0.351557,0.926849,-0.092117,0.129933,0.339974,0.935901,-0.042275,-0.004688,0.349687,0.935536,-0.049699,-0.007462,0.349638,0.824760,-0.051784,0.067454,0.559052,0.823569,-0.060765,0.080704,0.558148,0.825670,0.015068,0.131583,0.548387,0.926209,-0.014296,0.131669,0.352980,0.721419,-0.196378,0.595614,0.293658,0.726413,-0.177013,0.603255,0.277623,0.714524,-0.152339,0.609953,0.306929,0.723158,-0.147942,0.599692,0.309072,0.820975,-0.076429,0.103821,0.556219,0.818150,-0.102332,0.086194,0.559222,0.757180,-0.093057,0.096133,0.639357,0.589817,-0.419115,0.484437,0.491711,0.581692,-0.430320,0.474943,0.500888,0.612276,-0.459564,0.446707,0.463003,0.633695,-0.436014,0.415764,0.485244,0.824760,-0.051784,0.067454,0.559052,0.824760,-0.051784,0.067454,0.559052
0.799758,-0.047343,0.070061,0.594337,0.791818,-0.005990,0.016951,0.610492,0.791834,-0.003179,0.019118,0.610428,0.686190,-0.000138,0.019380,0.727164,0.683804,-0.043607,0.060365,0.725856,0.686463,0.020869,-0.000452,0.726865,0.686302,0.025630,0.004590,0.726850,0.818635,0.011462,-0.012964,0.574053,0.818012,-0.033933,-0.044763,0.572452,0.933154,-0.021958,-0.051702,0.355062,0.926086,-0.088726,0.125750,0.344498,0.934560,-0.039012,-0.006755,0.353595,0.934410,-0.042471,-0.008064,0.353567,0.828359,-0.050773,0.067617,0.553779,0.827002,-0.060771,0.082574,0.552771,0.829095,0.015075,0.132754,0.542909,0.927254,-0.014131,0.132858,0.349785,0.721642,-0.194594,0.597229,0.291003,0.726474,-0.175697,0.604619,0.275321,0.714914,-0.151440,0.611146,0.304079,0.724088,-0.146817,0.600248,0.306338,0.824488,-0.075588,0.104744,0.550941,0.821750,-0.101093,0.087626,0.553921,0.761594,-0.091725,0.097390,0.634096,0.592568,-0.415502,0.488235,0.487697,0.584126,-0.427289,0.478368,0.497379,0.614308,-0.456585,0.450490,0.459580,0.635944,-0.433174,0.419394,0.481710,0.828359,-0.050773,0.067617,0.553779,0.828359,-0.050773,0.067617,0.553779
0.803975,-0.047132,0.069124,0.588749,0.796533,-0.008151,0.018310,0.604262,0.796571,-0.002413,0.022662,0.604115,0.687185,0.001322,0.022752,0.726125,0.684591,-0.042144,0.063844,0.724902,0.687560,0.023955,0.001321,0.725731,0.687442,0.027129,0.004672,0.725717,0.821723,0.007639,-0.009320,0.569760,0.821142,-0.031831,-0.036670,0.568655,0.932377,-0.022251,-0.043161,0.358211,0.925548,-0.084577,0.120626,0.348793,0.933335,-0.035459,-0.008712,0.357145,0.933304,-0.036270,-0.009023,0.357137,0.831874,-0.050465,0.066730,0.548622,0.830401,-0.061243,0.083074,0.547523,0.832533,0.014349,0.132406,0.537728,0.928527,-0.014397,0.132401,0.346556,0.723208,-0.193019,0.597212,0.288187,0.727962,-0.174234,0.604471,0.272632,0.716908,-0.150795,0.610740,0.300500,0.725911,-0.146310,0.600011,0.302710,0.827996,-0.075272,0.104355,0.545771,0.825327,-0.100397,0.087723,0.548690,0.765676,-0.091022,0.097416,0.629258,0.595902,-0.412434,0.490561,0.483888,0.587578,-0.424210,0.480836,0.493553,0.618249,-0.454400,0.452413,0.454545,0.640034,-0.431175,0.421030,0.476632,0.831874,-0.050465,0.066730,0.548622,0.831874,-0.050465,0.066730,0.548622
0.807971,-0.047070,0.067779,0.583415,0.801023,-0.010563,0.019502,0.598222,0.801092,-0.001610,0.026186,0.597967,0.688354,0.002845,0.026081,0.724900,0.685554,-0.040604,0.067287,0.723768,0.688840,0.026891,0.003231,0.724407,0.688774,0.028544,0.004970,0.724397,0.824391,0.003098,-0.005047,0.565990,0.823852,-0.029972,-0.027745,0.565332,0.931664,-0.022799,-0.033887,0.361019,0.925178,-0.079978,0.114855,0.352786,0.932223,-0.031936,-0.010276,0.360326,0.932255,-0.030999,-0.009913,0.360336,0.835456,-0.050319,0.065404,0.543327,0.833908,-0.061654,0.082837,0.542157,0.836073,0.013591,0.131259,0.532511,0.930124,-0.014607,0.131149,0.342719,0.725333,-0.191145,0.596844,0.284839,0.729982,-0.172539,0.603931,0.269488,0.719147,-0.149327,0.610085,0.297196,0.728055,-0.144933,0.599427,0.299363,0.831622,-0.074952,0.103294,0.540479,0.829004,-0.099827,0.087059,0.543331,0.769441,-0.090454,0.096761,0.624833,0.599366,-0.409664,0.492100,0.480389,0.591155,-0.421426,0.482512,0.490018,0.622091,-0.452236,0.453763,0.450094,0.643933,-0.429243,0.422195,0.472073,0.835456,-0.050319,0.065404,0.543327,0.835456,-0.050319,0.065404,0.543327
0.811671,-0.046996,0.066184,0.578447,0.805212,-0.013005,0.020620,0.592486,0.805317,-0.000781,0.029611,0.592104,0.689860,0.004390,0.029295,0.723337,0.686859,-0.039022,0.070637,0.722297,0.690460,0.029341,0.005478,0.722755,0.690445,0.029683,0.005836,0.722752,0.826580,-0.001963,-0.000006,0.562816,0.826093,-0.028444,-0.018038,0.562526,0.931113,-0.023680,-0.023951,0.363172,0.925084,-0.074993,0.108463,0.356134,0.931352,-0.028589,-0.011359,0.362819,0.931396,-0.027097,-0.010777,0.362837,0.839246,-0.050206,0.063782,0.537659,0.837663,-0.061870,0.081992,0.536442,0.839843,0.013063,0.129495,0.526995,0.932130,-0.014554,0.129336,0.337926,0.727773,-0.188703,0.596608,0.280708,0.732248,-0.170516,0.603415,0.265760,0.721142,-0.146473,0.609697,0.294566,0.730284,-0.141999,0.598717,0.296748,0.835513,-0.074415,0.101585,0.534846,0.832950,-0.099063,0.085743,0.537614,0.772888,-0.089665,0.095527,0.620869,0.602768,-0.407050,0.493105,0.477314,0.594546,-0.418968,0.483506,0.487035,0.625111,-0.449678,0.455084,0.447129,0.646900,-0.426963,0.423540,0.468868,0.839246,-0.050206,0.063782,0.537659,0.839246,-0.050206,0.063782,0.537659
0.815441,-0.046584,0.064726,0.573321,0.809493,-0.015175,0.022026,0.586520,0.809635,0.000023,0.033032,0.586003,0.691494,0.005943,0.032493,0.721626,0.688294,-0.037415,0.073972,0.720680,0.692213,0.031683,0.007804,0.720955,0.692253,0.030807,0.006891,0.720964,0.828899,-0.006401,0.004902,0.559340,0.828488,-0.026871,-0.008914,0.559291,0.930729,-0.024272,-0.014574,0.364612,0.925157,-0.069989,0.102734,0.358654,0.930765,-0.025262,-0.012048,0.364545,0.930786,-0.024475,-0.011740,0.364555,0.842980,-0.049750,0.062326,0.532001,0.841433,-0.061255,0.080560,0.530799,0.843549,0.013674,0.127357,0.521553,0.934756,-0.013564,0.127369,0.331398,0.730904,-0.184515,0.596465,0.275614,0.735230,-0.166440,0.603079,0.260825,0.724012,-0.141771,0.609350,0.290517,0.733030,-0.137417,0.598471,0.292601,0.839344,-0.073523,0.100013,0.529239,0.836825,-0.098115,0.084444,0.531946,0.776517,-0.088732,0.094255,0.616655,0.606833,-0.403709,0.493576,0.474506,0.598498,-0.415966,0.483824,0.484445,0.629292,-0.447120,0.455189,0.443709,0.651249,-0.424392,0.423178,0.465495,0.842980,-0.049750,0.062326,0.532001,0.842980,-0.049750,0.062326,0.532001
0.819224,-0.045909,0.063427,0.568103,0.813794,-0.017069,0.023652,0.580422,0.813972,0.000848,0.036422,0.579760,0.693191,0.007545,0.035642,0.719833,0.689792,-0.035763,0.077269,0.718984,0.694032,0.033956,0.010180,0.719071,0.694132,0.031832,0.007979,0.719099,0.831315,-0.010226,0.009601,0.555625,0.830993,-0.025283,-0.000465,0.555708,0.930432,-0.024602,-0.005850,0.365592,0.925312,-0.065103,0.097652,0.360589,0.930367,-0.022019,-0.012419,0.365756,0.930353,-0.022610,-0.012651,0.365748,0.846668,-0.049030,0.061047,0.526330,0.845226,-0.059889,0.078517,0.525205,0.847211,0.015094,0.124656,0.516204,0.937886,-0.011868,0.125004,0.323424,0.734443,-0.179072,0.596531,0.269587,0.738631,-0.160930,0.602989,0.254814,0.727453,-0.135838,0.609133,0.285163,0.736189,-0.131699,0.598545,0.287099,0.843122,-0.072353,0.098582,0.523634,0.840649,-0.096944,0.083248,0.526289,0.780066,-0.087564,0.093064,0.612510,0.611015,-0.399992,0.493786,0.472062,0.602635,-0.412509,0.483944,0.482146,0.633950,-0.444384,0.454850,0.440160,0.656218,-0.421473,0.422090,0.462146,0.846668,-0.049030,0.061047,0.526330,0.846668,-0.049030,0.061047,0.526330
