root_w,root_x,root_y,root_z
0.727800786,0.000887693,0.006475865,-0.685757458
0.727586985,0.000714432,0.006632078,-0.685983062
0.727311850,0.000373931,0.006586223,-0.686275482
0.727311850,0.000373931,0.006586223,-0.686275482
0.727019727,0.000191520,0.006715824,-0.686583698
0.726662397,0.000049076,0.007282891,-0.686956167
0.726434588,-0.000072790,0.007419420,-0.687195539
0.726130664,-0.000075007,0.007397080,-0.687516987
0.726130664,-0.000075007,0.007397080,-0.687516987
0.725858331,-0.000032894,0.007252447,-0.687806010
0.725858331,-0.000032894,0.007252447,-0.687806010
0.725563884,0.000079693,0.007181225,-0.688117385
0.725346327,0.000222253,0.007284714,-0.688345671
0.725346327,0.000222253,0.007284714,-0.688345671
0.724964499,0.000174490,0.007379683,-0.688746691
0.724964499,0.000174490,0.007379683,-0.688746691
0.724682570,0.000204044,0.007625503,-0.689040661
0.724403858,0.000309162,0.007811017,-0.689331532
0.724403858,0.000309162,0.007811017,-0.689331532
0.724014163,0.000492178,0.007959880,-0.689739108
0.724014163,0.000492178,0.007959880,-0.689739108
0.723673403,0.000558171,0.008080687,-0.690095127
0.723673403,0.000558171,0.008080687,-0.690095127
0.723296106,0.000525305,0.008120109,-0.690490067
0.722862482,0.000770167,0.008176132,-0.690943122
0.722862482,0.000770167,0.008176132,-0.690943122
0.722402096,0.001098633,0.008365631,-0.691421747
0.722040892,0.001070123,0.008804817,-0.691793561
0.722040892,0.001070123,0.008804817,-0.691793561
0.721738696,0.001066113,0.009296631,-0.692102432
0.721738696,0.001066113,0.009296631,-0.692102432
0.721481562,0.001109993,0.009249771,-0.692371011
0.721481562,0.001109993,0.009249771,-0.692371011
0.721337438,0.001110865,0.009223627,-0.692521572
0.721130550,0.001358025,0.009347446,-0.692734897
0.721130550,0.001358025,0.009347446,-0.692734897
0.721001089,0.001521775,0.009323291,-0.692869604
0.721001089,0.001521775,0.009323291,-0.692869604
0.720806777,0.001598812,0.009508871,-0.693069041
